Filename,Timestamp,UserID,Emotion,Gender,Age
Neutral_Female_(15-20)_2025-05-04_20-56-50.jpg,2025-05-04 20:56:50.719766,user_2,Neutral,Female,(15-20)
Neutral_Female_(25-32)_2025-05-04_20-56-50.jpg,2025-05-04 20:56:50.912253,user_2,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-04_20-56-51.jpg,2025-05-04 20:56:51.096995,user_2,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-04_20-56-51.jpg,2025-05-04 20:56:51.318049,user_2,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-04_20-56-51.jpg,2025-05-04 20:56:51.540189,user_2,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-04_20-56-51.jpg,2025-05-04 20:56:51.736933,user_2,Neutral,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_20-56-51.jpg,2025-05-04 20:56:51.920674,user_2,Angry,Female,(25-32)
Neutral_Female_(25-32)_2025-05-04_20-56-52.jpg,2025-05-04 20:56:52.129864,user_2,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-04_20-56-52.jpg,2025-05-04 20:56:52.321009,user_2,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-04_20-56-52.jpg,2025-05-04 20:56:52.510225,user_2,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-04_20-56-52.jpg,2025-05-04 20:56:52.723307,user_2,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-04_20-56-52.jpg,2025-05-04 20:56:52.926750,user_2,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-04_20-56-53.jpg,2025-05-04 20:56:53.102057,user_2,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-04_20-56-53.jpg,2025-05-04 20:56:53.297542,user_2,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-04_20-56-53.jpg,2025-05-04 20:56:53.487245,user_2,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-04_20-56-53.jpg,2025-05-04 20:56:53.698054,user_2,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-04_20-56-53.jpg,2025-05-04 20:56:53.906120,user_2,Neutral,Female,(25-32)
Neutral_Female_(4-6)_2025-05-04_20-56-54.jpg,2025-05-04 20:56:54.109917,user_2,Neutral,Female,(4-6)
Neutral_Female_(25-32)_2025-05-04_20-56-54.jpg,2025-05-04 20:56:54.303153,user_2,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-04_20-56-54.jpg,2025-05-04 20:56:54.508974,user_2,Neutral,Female,(25-32)
Neutral_Female_(8-12)_2025-05-04_20-56-54.jpg,2025-05-04 20:56:54.719559,user_2,Neutral,Female,(8-12)
Neutral_Female_(25-32)_2025-05-04_20-56-54.jpg,2025-05-04 20:56:54.930862,user_2,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-04_20-56-55.jpg,2025-05-04 20:56:55.145224,user_2,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-04_20-56-55.jpg,2025-05-04 20:56:55.365700,user_2,Neutral,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_20-56-55.jpg,2025-05-04 20:56:55.548438,user_2,Happy,Female,(25-32)
Happy_Male_(25-32)_2025-05-04_20-56-55.jpg,2025-05-04 20:56:55.721887,user_2,Happy,Male,(25-32)
Neutral_Male_(48-53)_2025-05-04_20-56-55.jpg,2025-05-04 20:56:55.929536,user_2,Neutral,Male,(48-53)
Neutral_Male_(8-12)_2025-05-04_20-56-56.jpg,2025-05-04 20:56:56.133634,user_2,Neutral,Male,(8-12)
Neutral_Female_(25-32)_2025-05-04_20-56-56.jpg,2025-05-04 20:56:56.330964,user_2,Neutral,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_20-56-56.jpg,2025-05-04 20:56:56.519366,user_2,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_20-56-56.jpg,2025-05-04 20:56:56.709414,user_2,Angry,Female,(25-32)
Neutral_Female_(4-6)_2025-05-04_20-56-56.jpg,2025-05-04 20:56:56.938848,user_2,Neutral,Female,(4-6)
Neutral_Female_(25-32)_2025-05-04_20-56-57.jpg,2025-05-04 20:56:57.161771,user_2,Neutral,Female,(25-32)
Angry_Female_(48-53)_2025-05-04_20-56-57.jpg,2025-05-04 20:56:57.332047,user_2,Angry,Female,(48-53)
Happy_Female_(25-32)_2025-05-04_20-56-57.jpg,2025-05-04 20:56:57.537600,user_2,Happy,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_20-56-57.jpg,2025-05-04 20:56:57.764952,user_2,Happy,Female,(25-32)
Neutral_Female_(25-32)_2025-05-04_20-56-57.jpg,2025-05-04 20:56:57.971585,user_2,Neutral,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_20-56-58.jpg,2025-05-04 20:56:58.161789,user_2,Angry,Female,(25-32)
Neutral_Female_(48-53)_2025-05-04_20-56-58.jpg,2025-05-04 20:56:58.345439,user_2,Neutral,Female,(48-53)
Angry_Female_(25-32)_2025-05-04_20-56-58.jpg,2025-05-04 20:56:58.536842,user_2,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_20-56-58.jpg,2025-05-04 20:56:58.735384,user_2,Angry,Female,(25-32)
Neutral_Female_(4-6)_2025-05-04_20-56-58.jpg,2025-05-04 20:56:58.945417,user_2,Neutral,Female,(4-6)
Angry_Female_(25-32)_2025-05-04_20-56-59.jpg,2025-05-04 20:56:59.127307,user_2,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_20-56-59.jpg,2025-05-04 20:56:59.316293,user_2,Angry,Female,(25-32)
Neutral_Female_(25-32)_2025-05-04_20-56-59.jpg,2025-05-04 20:56:59.501505,user_2,Neutral,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_20-56-59.jpg,2025-05-04 20:56:59.675973,user_2,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_20-56-59.jpg,2025-05-04 20:56:59.861209,user_2,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_20-57-00.jpg,2025-05-04 20:57:00.076309,user_2,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_20-57-00.jpg,2025-05-04 20:57:00.301370,user_2,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_20-57-00.jpg,2025-05-04 20:57:00.491716,user_2,Angry,Female,(25-32)
Neutral_Female_(48-53)_2025-05-04_20-57-00.jpg,2025-05-04 20:57:00.678150,user_2,Neutral,Female,(48-53)
Happy_Female_(25-32)_2025-05-04_20-57-00.jpg,2025-05-04 20:57:00.885472,user_2,Happy,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_20-57-01.jpg,2025-05-04 20:57:01.097071,user_2,Happy,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_20-57-01.jpg,2025-05-04 20:57:01.277728,user_2,Happy,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_20-57-01.jpg,2025-05-04 20:57:01.454903,user_2,Happy,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_20-57-01.jpg,2025-05-04 20:57:01.646334,user_2,Happy,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_20-57-01.jpg,2025-05-04 20:57:01.849245,user_2,Happy,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_20-57-02.jpg,2025-05-04 20:57:02.044240,user_2,Happy,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_20-57-02.jpg,2025-05-04 20:57:02.237591,user_2,Happy,Female,(25-32)
Sad_Female_(25-32)_2025-05-04_20-57-02.jpg,2025-05-04 20:57:02.423694,user_2,Sad,Female,(25-32)
Sad_Female_(25-32)_2025-05-04_20-57-02.jpg,2025-05-04 20:57:02.607395,user_2,Sad,Female,(25-32)
Sad_Female_(25-32)_2025-05-04_20-57-02.jpg,2025-05-04 20:57:02.773810,user_2,Sad,Female,(25-32)
Sad_Female_(25-32)_2025-05-04_20-57-02.jpg,2025-05-04 20:57:02.966925,user_2,Sad,Female,(25-32)
Sad_Female_(25-32)_2025-05-04_20-57-03.jpg,2025-05-04 20:57:03.153335,user_2,Sad,Female,(25-32)
Sad_Female_(4-6)_2025-05-04_20-57-03.jpg,2025-05-04 20:57:03.350722,user_2,Sad,Female,(4-6)
Sad_Female_(4-6)_2025-05-04_20-57-03.jpg,2025-05-04 20:57:03.576432,user_2,Sad,Female,(4-6)
Happy_Female_(25-32)_2025-05-04_20-57-03.jpg,2025-05-04 20:57:03.760471,user_2,Happy,Female,(25-32)
Sad_Female_(25-32)_2025-05-04_20-57-03.jpg,2025-05-04 20:57:03.953402,user_2,Sad,Female,(25-32)
Sad_Female_(25-32)_2025-05-04_20-57-04.jpg,2025-05-04 20:57:04.148139,user_2,Sad,Female,(25-32)
Sad_Female_(25-32)_2025-05-04_20-57-04.jpg,2025-05-04 20:57:04.336763,user_2,Sad,Female,(25-32)
Sad_Female_(25-32)_2025-05-04_20-57-04.jpg,2025-05-04 20:57:04.515503,user_2,Sad,Female,(25-32)
Sad_Female_(25-32)_2025-05-04_20-57-04.jpg,2025-05-04 20:57:04.730464,user_2,Sad,Female,(25-32)
Sad_Female_(25-32)_2025-05-04_20-57-04.jpg,2025-05-04 20:57:04.923676,user_2,Sad,Female,(25-32)
Sad_Female_(25-32)_2025-05-04_20-57-05.jpg,2025-05-04 20:57:05.104121,user_2,Sad,Female,(25-32)
Sad_Female_(25-32)_2025-05-04_20-57-05.jpg,2025-05-04 20:57:05.276053,user_2,Sad,Female,(25-32)
Sad_Female_(8-12)_2025-05-04_20-57-05.jpg,2025-05-04 20:57:05.466745,user_2,Sad,Female,(8-12)
Sad_Female_(8-12)_2025-05-04_20-57-05.jpg,2025-05-04 20:57:05.639398,user_2,Sad,Female,(8-12)
Sad_Female_(25-32)_2025-05-04_20-57-05.jpg,2025-05-04 20:57:05.837489,user_2,Sad,Female,(25-32)
Sad_Female_(8-12)_2025-05-04_20-57-06.jpg,2025-05-04 20:57:06.013840,user_2,Sad,Female,(8-12)
Sad_Female_(25-32)_2025-05-04_20-57-06.jpg,2025-05-04 20:57:06.204490,user_2,Sad,Female,(25-32)
Sad_Female_(8-12)_2025-05-04_20-57-06.jpg,2025-05-04 20:57:06.464520,user_2,Sad,Female,(8-12)
Sad_Female_(25-32)_2025-05-04_20-57-06.jpg,2025-05-04 20:57:06.664354,user_2,Sad,Female,(25-32)
Sad_Female_(25-32)_2025-05-04_20-57-06.jpg,2025-05-04 20:57:06.863366,user_2,Sad,Female,(25-32)
Sad_Female_(4-6)_2025-05-04_20-57-07.jpg,2025-05-04 20:57:07.075872,user_2,Sad,Female,(4-6)
Neutral_Female_(25-32)_2025-05-04_20-57-07.jpg,2025-05-04 20:57:07.278121,user_2,Neutral,Female,(25-32)
Sad_Female_(4-6)_2025-05-04_20-57-07.jpg,2025-05-04 20:57:07.508434,user_2,Sad,Female,(4-6)
Sad_Female_(4-6)_2025-05-04_20-57-07.jpg,2025-05-04 20:57:07.745489,user_2,Sad,Female,(4-6)
Sad_Female_(25-32)_2025-05-04_20-57-07.jpg,2025-05-04 20:57:07.965849,user_2,Sad,Female,(25-32)
Sad_Female_(25-32)_2025-05-04_20-57-08.jpg,2025-05-04 20:57:08.175291,user_2,Sad,Female,(25-32)
Sad_Female_(25-32)_2025-05-04_20-57-08.jpg,2025-05-04 20:57:08.396991,user_2,Sad,Female,(25-32)
Sad_Female_(25-32)_2025-05-04_20-57-08.jpg,2025-05-04 20:57:08.605041,user_2,Sad,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_20-57-08.jpg,2025-05-04 20:57:08.835963,user_2,Angry,Female,(25-32)
Sad_Female_(25-32)_2025-05-04_20-57-09.jpg,2025-05-04 20:57:09.063174,user_2,Sad,Female,(25-32)
Sad_Female_(25-32)_2025-05-04_20-57-09.jpg,2025-05-04 20:57:09.253281,user_2,Sad,Female,(25-32)
Sad_Female_(25-32)_2025-05-04_20-57-09.jpg,2025-05-04 20:57:09.456060,user_2,Sad,Female,(25-32)
Neutral_Female_(25-32)_2025-05-04_21-01-02.jpg,2025-05-04 21:01:02.337456,user_1,Neutral,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-02.jpg,2025-05-04 21:01:02.523167,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-02.jpg,2025-05-04 21:01:02.726124,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-02.jpg,2025-05-04 21:01:02.926712,user_1,Angry,Female,(25-32)
Sad_Female_(25-32)_2025-05-04_21-01-03.jpg,2025-05-04 21:01:03.178151,user_1,Sad,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-03.jpg,2025-05-04 21:01:03.393105,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-03.jpg,2025-05-04 21:01:03.570341,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-03.jpg,2025-05-04 21:01:03.777304,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-03.jpg,2025-05-04 21:01:03.985073,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-04.jpg,2025-05-04 21:01:04.155823,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-04.jpg,2025-05-04 21:01:04.329822,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-04.jpg,2025-05-04 21:01:04.525070,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-04.jpg,2025-05-04 21:01:04.702652,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-04.jpg,2025-05-04 21:01:04.910031,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-05.jpg,2025-05-04 21:01:05.125118,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-05.jpg,2025-05-04 21:01:05.360512,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-05.jpg,2025-05-04 21:01:05.542905,user_1,Angry,Female,(25-32)
Angry_Female_(48-53)_2025-05-04_21-01-05.jpg,2025-05-04 21:01:05.740108,user_1,Angry,Female,(48-53)
Happy_Female_(25-32)_2025-05-04_21-01-05.jpg,2025-05-04 21:01:05.918748,user_1,Happy,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-06.jpg,2025-05-04 21:01:06.119123,user_1,Angry,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_21-01-06.jpg,2025-05-04 21:01:06.299340,user_1,Happy,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-06.jpg,2025-05-04 21:01:06.507590,user_1,Angry,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_21-01-06.jpg,2025-05-04 21:01:06.712416,user_1,Happy,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-06.jpg,2025-05-04 21:01:06.890175,user_1,Angry,Female,(25-32)
Angry_Male_(25-32)_2025-05-04_21-01-07.jpg,2025-05-04 21:01:07.064023,user_1,Angry,Male,(25-32)
Happy_Female_(25-32)_2025-05-04_21-01-07.jpg,2025-05-04 21:01:07.265114,user_1,Happy,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-07.jpg,2025-05-04 21:01:07.452727,user_1,Angry,Female,(25-32)
Angry_Female_(48-53)_2025-05-04_21-01-07.jpg,2025-05-04 21:01:07.646614,user_1,Angry,Female,(48-53)
Angry_Male_(48-53)_2025-05-04_21-01-07.jpg,2025-05-04 21:01:07.888745,user_1,Angry,Male,(48-53)
Angry_Male_(48-53)_2025-05-04_21-01-08.jpg,2025-05-04 21:01:08.085291,user_1,Angry,Male,(48-53)
Angry_Female_(25-32)_2025-05-04_21-01-08.jpg,2025-05-04 21:01:08.291226,user_1,Angry,Female,(25-32)
Angry_Female_(4-6)_2025-05-04_21-01-08.jpg,2025-05-04 21:01:08.473968,user_1,Angry,Female,(4-6)
Angry_Female_(25-32)_2025-05-04_21-01-08.jpg,2025-05-04 21:01:08.652575,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-08.jpg,2025-05-04 21:01:08.821015,user_1,Angry,Female,(25-32)
Happy_Female_(0-2)_2025-05-04_21-01-09.jpg,2025-05-04 21:01:09.009331,user_1,Happy,Female,(0-2)
Angry_Female_(4-6)_2025-05-04_21-01-09.jpg,2025-05-04 21:01:09.214415,user_1,Angry,Female,(4-6)
Happy_Female_(25-32)_2025-05-04_21-01-09.jpg,2025-05-04 21:01:09.398425,user_1,Happy,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-09.jpg,2025-05-04 21:01:09.609133,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-09.jpg,2025-05-04 21:01:09.790993,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-09.jpg,2025-05-04 21:01:09.994313,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-10.jpg,2025-05-04 21:01:10.201806,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-10.jpg,2025-05-04 21:01:10.365363,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-10.jpg,2025-05-04 21:01:10.551629,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-10.jpg,2025-05-04 21:01:10.744559,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-10.jpg,2025-05-04 21:01:10.932568,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-11.jpg,2025-05-04 21:01:11.098737,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-11.jpg,2025-05-04 21:01:11.280369,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-11.jpg,2025-05-04 21:01:11.484618,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-11.jpg,2025-05-04 21:01:11.668948,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-11.jpg,2025-05-04 21:01:11.850370,user_1,Angry,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_21-01-12.jpg,2025-05-04 21:01:12.035701,user_1,Happy,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_21-01-12.jpg,2025-05-04 21:01:12.202158,user_1,Happy,Female,(25-32)
Sad_Female_(25-32)_2025-05-04_21-01-12.jpg,2025-05-04 21:01:12.393551,user_1,Sad,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_21-01-12.jpg,2025-05-04 21:01:12.582359,user_1,Happy,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_21-01-12.jpg,2025-05-04 21:01:12.765660,user_1,Happy,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_21-01-12.jpg,2025-05-04 21:01:12.948998,user_1,Happy,Female,(25-32)
Angry_Male_(25-32)_2025-05-04_21-01-13.jpg,2025-05-04 21:01:13.161391,user_1,Angry,Male,(25-32)
Sad_Male_(25-32)_2025-05-04_21-01-13.jpg,2025-05-04 21:01:13.357503,user_1,Sad,Male,(25-32)
Sad_Female_(25-32)_2025-05-04_21-01-13.jpg,2025-05-04 21:01:13.552148,user_1,Sad,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_21-01-13.jpg,2025-05-04 21:01:13.728419,user_1,Happy,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_21-01-13.jpg,2025-05-04 21:01:13.920078,user_1,Happy,Female,(25-32)
Sad_Female_(25-32)_2025-05-04_21-01-14.jpg,2025-05-04 21:01:14.149263,user_1,Sad,Female,(25-32)
Sad_Female_(25-32)_2025-05-04_21-01-14.jpg,2025-05-04 21:01:14.348536,user_1,Sad,Female,(25-32)
Sad_Female_(25-32)_2025-05-04_21-01-14.jpg,2025-05-04 21:01:14.532397,user_1,Sad,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-14.jpg,2025-05-04 21:01:14.722746,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-14.jpg,2025-05-04 21:01:14.926585,user_1,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-15.jpg,2025-05-04 21:01:15.126204,user_1,Angry,Female,(25-32)
Surprise_Female_(25-32)_2025-05-04_21-01-15.jpg,2025-05-04 21:01:15.316775,user_1,Surprise,Female,(25-32)
Surprise_Female_(25-32)_2025-05-04_21-01-15.jpg,2025-05-04 21:01:15.501836,user_1,Surprise,Female,(25-32)
Angry_Female_(25-32)_2025-05-04_21-01-15.jpg,2025-05-04 21:01:15.709993,user_1,Angry,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_21-01-15.jpg,2025-05-04 21:01:15.920403,user_1,Happy,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_21-01-16.jpg,2025-05-04 21:01:16.130335,user_1,Happy,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_21-01-16.jpg,2025-05-04 21:01:16.362428,user_1,Happy,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_21-01-16.jpg,2025-05-04 21:01:16.543135,user_1,Happy,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_21-01-16.jpg,2025-05-04 21:01:16.746497,user_1,Happy,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_21-01-16.jpg,2025-05-04 21:01:16.916530,user_1,Happy,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_21-01-17.jpg,2025-05-04 21:01:17.095485,user_1,Happy,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_21-01-17.jpg,2025-05-04 21:01:17.279886,user_1,Happy,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_21-01-17.jpg,2025-05-04 21:01:17.466387,user_1,Happy,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_21-01-17.jpg,2025-05-04 21:01:17.645823,user_1,Happy,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_21-01-17.jpg,2025-05-04 21:01:17.842348,user_1,Happy,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_21-01-18.jpg,2025-05-04 21:01:18.045247,user_1,Happy,Female,(25-32)
Happy_Female_(25-32)_2025-05-04_21-01-18.jpg,2025-05-04 21:01:18.231719,user_1,Happy,Female,(25-32)
Neutral_Female_(25-32)_2025-05-05_05-55-30.jpg,2025-05-05 05:55:30.136665,,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-05_05-55-30.jpg,2025-05-05 05:55:30.424823,,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-05_05-55-30.jpg,2025-05-05 05:55:30.732416,,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-05_05-55-31.jpg,2025-05-05 05:55:31.074069,,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-05_05-55-31.jpg,2025-05-05 05:55:31.424016,,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-05_05-55-31.jpg,2025-05-05 05:55:31.755941,,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-05_05-55-32.jpg,2025-05-05 05:55:32.081451,,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-05_05-55-32.jpg,2025-05-05 05:55:32.499638,,Neutral,Female,(25-32)
Happy_Female_(25-32)_2025-05-05_05-55-35.jpg,2025-05-05 05:55:35.123545,,Happy,Female,(25-32)
Angry_Female_(25-32)_2025-05-05_05-55-35.jpg,2025-05-05 05:55:35.425129,,Angry,Female,(25-32)
Neutral_Female_(15-20)_2025-05-05_05-55-35.jpg,2025-05-05 05:55:35.798593,,Neutral,Female,(15-20)
Fear_Female_(15-20)_2025-05-05_05-55-36.jpg,2025-05-05 05:55:36.193922,,Fear,Female,(15-20)
Neutral_Female_(15-20)_2025-05-05_05-55-36.jpg,2025-05-05 05:55:36.620293,,Neutral,Female,(15-20)
Neutral_Female_(15-20)_2025-05-05_05-55-37.jpg,2025-05-05 05:55:37.042786,,Neutral,Female,(15-20)
Neutral_Female_(15-20)_2025-05-05_05-55-37.jpg,2025-05-05 05:55:37.570992,,Neutral,Female,(15-20)
Neutral_Female_(15-20)_2025-05-05_05-55-37.jpg,2025-05-05 05:55:37.977751,,Neutral,Female,(15-20)
Neutral_Female_(25-32)_2025-05-05_05-55-38.jpg,2025-05-05 05:55:38.543724,,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-05_05-55-39.jpg,2025-05-05 05:55:39.001216,,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-05_05-55-39.jpg,2025-05-05 05:55:39.420750,,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-05_05-55-39.jpg,2025-05-05 05:55:39.960437,,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-05_05-55-40.jpg,2025-05-05 05:55:40.403679,,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-05_05-55-40.jpg,2025-05-05 05:55:40.786551,,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-05_05-55-41.jpg,2025-05-05 05:55:41.250745,,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-05_05-55-41.jpg,2025-05-05 05:55:41.798635,,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-05_05-55-42.jpg,2025-05-05 05:55:42.327565,,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-05_05-55-42.jpg,2025-05-05 05:55:42.845172,,Neutral,Female,(25-32)
Happy_Female_(15-20)_2025-05-05_05-55-43.jpg,2025-05-05 05:55:43.264018,,Happy,Female,(15-20)
Happy_Female_(25-32)_2025-05-05_05-55-43.jpg,2025-05-05 05:55:43.596681,,Happy,Female,(25-32)
Fear_Female_(25-32)_2025-05-05_05-55-43.jpg,2025-05-05 05:55:43.924714,,Fear,Female,(25-32)
Happy_Female_(25-32)_2025-05-05_05-55-44.jpg,2025-05-05 05:55:44.171748,,Happy,Female,(25-32)
Happy_Female_(15-20)_2025-05-05_05-55-44.jpg,2025-05-05 05:55:44.505299,,Happy,Female,(15-20)
Happy_Female_(25-32)_2025-05-05_05-55-44.jpg,2025-05-05 05:55:44.944261,,Happy,Female,(25-32)
Angry_Female_(25-32)_2025-05-05_05-55-45.jpg,2025-05-05 05:55:45.351142,,Angry,Female,(25-32)
Angry_Female_(25-32)_2025-05-05_05-55-46.jpg,2025-05-05 05:55:46.026556,,Angry,Female,(25-32)
Neutral_Female_(15-20)_2025-05-05_05-55-46.jpg,2025-05-05 05:55:46.562901,,Neutral,Female,(15-20)
Neutral_Female_(15-20)_2025-05-05_05-55-47.jpg,2025-05-05 05:55:47.050032,,Neutral,Female,(15-20)
Neutral_Female_(25-32)_2025-05-05_05-55-47.jpg,2025-05-05 05:55:47.634240,,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-05_05-55-48.jpg,2025-05-05 05:55:48.218858,,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-05_05-55-48.jpg,2025-05-05 05:55:48.553299,,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-05_05-55-49.jpg,2025-05-05 05:55:49.133426,,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-05_05-55-49.jpg,2025-05-05 05:55:49.489811,,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-05_05-55-50.jpg,2025-05-05 05:55:50.020828,,Neutral,Female,(25-32)
Neutral_Female_(25-32)_2025-05-05_05-55-50.jpg,2025-05-05 05:55:50.407328,,Neutral,Female,(25-32)
